α₁ f₁ α₂ variance ν μ A ϕ T₀
1.076315697777678437e+00 1.623669097107381665e-02 3.152368303765333835e+00 1.330598094156674321e-02 1.017483973525359131e+00 9.317985331326315013e-01 2.881895651939587744e-01 3.770818974153747671e+00 6.400833264580520563e+02
3.244687891488069464e-01 7.639883057718744588e-04 2.513978230939581060e+00 4.054317691521440448e-02 1.066251538001837362e+00 1.539191895471185845e+00 2.950637887803019277e-01 7.542458477132786276e-01 6.908559995359622690e+02
1.237474466303564613e+00 8.166552626256361538e-03 2.901399989676111346e+00 1.781970270980587703e-02 1.427154715616729241e+00 1.385669919327684241e+00 4.512426206533299289e-01 2.491419145217483422e+00 5.265767681519176904e+02
1.030068405938783238e+00 1.577947992399984095e-02 3.274151882564371618e+00 1.645680573528236074e-02 1.130906977416425763e+00 1.100838807901763472e+00 1.551884672185979697e-01 3.084585156016330210e+00 6.013532103674797327e+02
1.305056612751021028e+00 9.610071812638372804e-03 3.023128711734970331e+00 2.308007401089602617e-02 1.130563308758120833e+00 9.451473853205472064e-01 1.739392182779131157e-01 3.467333146813809996e+00 2.600504538160846550e+02
1.235792794922581983e+00 8.181871389395044920e-04 2.510477756683322959e+00 4.393902747875028797e-02 1.007101013285012003e+00 2.118735452247756168e+00 8.360854859074622059e-02 3.689242530253245889e+00 6.901275688796754366e+02
1.262018275457620353e+00 1.391455456332224561e-02 3.107119018864907822e+00 1.637328056617105149e-02 9.905626345829376955e-01 1.051220285819899569e+00 3.268992533404962431e-01 2.615170431507097604e+00 5.590501143254767840e+02
1.165024753669204660e+00 1.644104813971891330e-02 3.588272728641334286e+00 1.559748064970302960e-02 1.242245049665721135e+00 1.255181432158001487e+00 2.800271975875546215e-01 2.925765549967631607e+00 4.861918825205207213e+02
5.774717045006689808e-01 5.301579777918140335e-03 2.848592250902408196e+00 2.592654277081011746e-02 1.136766827521408896e+00 1.030808464321264495e+00 1.867540994542172539e-01 1.800756112507994500e+00 2.796074062798783757e+02
1.462268794436889507e+00 2.572701160655014099e-02 3.252143910590848286e+00 1.180350256913717359e-02 1.169546359830866189e+00 9.913194767933930507e-01 1.911092002699894543e-01 2.835408427947747612e+00 2.720021996306256824e+02
7.423323159738579591e-01 1.596513371743310539e-03 2.753971314982990748e+00 5.805871693837027364e-02 1.134959411692937792e+00 -1.384350156466185311e-02 3.559341357211094903e-01 3.446610514342124176e+00 2.947526505191609658e+02
3.163350988066576663e-01 1.612139296617204820e-03 2.753654398532551006e+00 5.931136581323086243e-02 1.112187343478094670e+00 9.789228905017816063e-01 3.056367381332265043e-01 2.336605777729285460e+00 5.549679341761349178e+02
1.346306826226218334e+00 3.159962439459297612e-03 2.828180086879098720e+00 3.858686593801217979e-02 1.105713260635223572e+00 6.592736138736945417e-01 6.236120106168986377e-01 2.793714854495160438e+00 5.547103933624332512e+02
1.256162591253617844e+00 6.824648890560612233e-03 2.912728422175461240e+00 2.214393803044396522e-02 1.127177862416380627e+00 1.182405063430262304e+00 3.120327797194398789e-01 3.352417425123363603e+00 5.588476689807833964e+02
1.240216292554550126e+00 1.690645309859987446e-03 2.974979987132545745e+00 8.755571927760877338e-02 1.029322682419220536e+00 4.215482701454490666e+00 1.807996504240790836e-01 4.526555978104046751e+00 6.075132335639279972e+02
1.159471849487365702e+00 1.586278312135767921e-02 3.180144135101758085e+00 1.380786149931938385e-02 1.119498174386212241e+00 1.361364710872938089e+00 5.597288911591794536e-01 3.855980630185545266e+00 7.046864347149999048e+02
6.611203267387817384e-01 3.169125437036367666e-03 2.850164302126431348e+00 4.134430879474891574e-02 1.250184729949904261e+00 1.731388060456648059e+00 4.854308296647199400e-02 3.150667681954365751e+00 4.694398946991709067e+02
2.073997606008311512e-01 1.414081122194840810e-03 2.575723684086031362e+00 3.497970142905360014e-02 1.028003365916851264e+00 1.216918301094452204e+00 3.039520720294907608e-01 2.511468613806026262e+00 4.738198412985855725e+02
3.821287993046779130e-02 4.359255448558443241e-03 3.107298645566252571e+00 3.348463862656975848e-02 1.255316418720931360e+00 1.142459894637665840e+00 2.905097943366203861e-01 4.469368427405963295e+00 3.826761399380841340e+02
8.519257223317673322e-01 8.256845254096808334e-03 2.922157237287140052e+00 1.646759593977826716e-02 1.118703786726032989e+00 1.104411246033346616e+00 1.517075934715939600e-01 1.054954608500670687e+00 2.536152348659684890e+02
4.128842339394854788e-01 2.718432726278216614e-03 2.786792304409160703e+00 4.452772679357474422e-02 9.633069261196888222e-01 1.312144031254601551e+00 1.724314311799327315e-01 2.322982942385922289e+00 2.717955077892526106e+02
1.093682562850242679e+00 1.093623018271945406e-02 3.266937685604326624e+00 3.157334323905101187e-02 1.122450631203859128e+00 1.246099242801674167e+00 3.589160900521152220e-01 2.895553960211058264e+00 6.890211481144496020e+02
3.640802727438962050e-01 1.201057059405033359e-03 2.899712172240514363e+00 1.004283289211256730e-01 1.085688804634771687e+00 2.501163692896141377e+00 2.096539452903993794e-01 2.239271400156071845e+00 7.265539869441365681e+02
1.179068620371907627e+00 7.186127181360854122e-04 2.783282826999907478e+00 8.966311615775038324e-02 1.205587109498984733e+00 3.586016568803751525e-02 9.622893630466639037e-01 3.394136100777494836e+00 5.969792656943347993e+02
1.382058995766970444e+00 1.307146627499018721e-02 3.058518608684043460e+00 1.703607113428701886e-02 1.203007573873026592e+00 7.154115690929450100e-01 2.179274051538002133e-01 2.644036229697366736e+00 5.182773270383140698e+02
9.214664432550663253e-01 9.442395550617427649e-03 2.771516743342153699e+00 1.231792953888430527e-02 1.161748167856931468e+00 1.373469641778717332e+00 2.941571090110146058e-01 3.619963193138813207e+00 7.152868888064097064e+02
1.389345979531590780e+00 1.834342611573394274e-02 3.527411683701745737e+00 2.272510668064670752e-02 1.319603944738006573e+00 1.763102314518240288e+00 2.626319709107968192e-01 3.520186925726330962e+00 5.864635400248472479e+02
9.703990986148531839e-01 2.269565820659272606e-03 2.730452485696141629e+00 4.018100881283213910e-02 1.023355084711269791e+00 1.677828990755442229e+00 2.982038762953946598e-02 2.354152019042868194e+00 4.816337642553688738e+02
3.489253503026351622e-01 2.042227724035914314e-03 2.848619653690378062e+00 4.681203728294437705e-02 1.260508731263164428e+00 1.416477104743986581e+00 2.627623272018908551e-01 1.889800672594823538e+00 6.640077946424171387e+02
1.401385259226596069e+00 2.682092783759052954e-02 3.422073676021203603e+00 1.237389397609181541e-02 1.178872906722386649e+00 1.046917517712502743e+00 2.256809476279761639e-01 3.047243124358679722e+00 4.973856276770021054e+02
1.316580921794082037e+00 2.689189708875787399e-02 3.440328211805613989e+00 9.770171035284658245e-03 1.059341673183927801e+00 9.300376569365597090e-01 2.928466871562142027e-01 2.627273645417459669e+00 4.865786322623399087e+02
6.156632303775864123e-01 5.791581089337059091e-03 2.832045001430593789e+00 1.963419047147710664e-02 1.130095324935827206e+00 1.231793785991298851e+00 3.611690999236688571e-01 3.637399977909292037e+00 2.888048540314053412e+02
9.691531088763929436e-01 1.133165796110738484e-02 3.088870662662839273e+00 1.693407656415417059e-02 1.086979192025948171e+00 1.560944331793143958e+00 3.461693324178204967e-01 2.950576016544035785e+00 5.214932464452544991e+02
1.122965519307477456e+00 1.703354172379615075e-02 3.183832804971975072e+00 1.164894860835043525e-02 1.118328826703230083e+00 1.339773542187535860e+00 2.018338973853432972e-01 2.556019008580075802e+00 6.725922527899679153e+02
9.649010913602114048e-01 5.400062373894443796e-03 2.929293832864580338e+00 2.453283574846784262e-02 1.376886431201045369e+00 1.649260677370976369e+00 2.457744376711730738e-01 3.351305897170016923e+00 6.497957979423703136e+02
1.440094659947527722e+00 9.013190973774449014e-03 3.121119916436285280e+00 2.929355461386417073e-02 1.231761209220466613e+00 1.513244644165366193e+00 3.553749104161350036e-01 2.115287353768154244e+00 4.277933497364891196e+02
1.131151748244460187e+00 2.053979191633971413e-02 3.642862595435262918e+00 1.163368631530230929e-02 1.269696506132245162e+00 1.153912247312528283e+00 2.793986152071417650e-01 3.474268838365794032e+00 6.834650468427245187e+02
1.191055314495933271e+00 9.220996010519828465e-03 2.928258060933954354e+00 2.373581832661365160e-02 1.248370454058767010e+00 1.037276797117329785e+00 5.915465921625043949e-02 2.336424694449819928e+00 3.126147291544539826e+02
1.177280050912794973e+00 3.552379055463520969e-03 2.870252516154732092e+00 4.267974634818563762e-02 1.319046209413741844e+00 1.218198953043224009e+00 3.015666232248320755e-01 2.140208695000934025e+00 2.796914258802643758e+02
1.243771652881916268e+00 2.731708600771173834e-02 3.680789644590487519e+00 1.637612865708816881e-02 1.192926213164412053e+00 1.308850181847731831e+00 2.543207863109984146e-01 2.811953168978584827e+00 6.721504924183533376e+02
1.143652690578925268e+00 6.867824764143212052e-03 3.002322205821665868e+00 2.754871038789829044e-02 1.212667769731278877e+00 1.535427412590611107e+00 2.335004738545463365e-01 2.567742439195689119e+00 5.675931750445400894e+02
1.380503046412263624e+00 1.229916025659480959e-02 3.312368218609376136e+00 3.710303759812524221e-02 9.732280408282463213e-01 5.236297064798325351e-01 2.633757449356800562e-01 2.883469725714204568e+00 2.910804401464275770e+02
1.076931120722494750e+00 9.450789655061579003e-03 2.933006044226851294e+00 1.707997577189839314e-02 1.240158789109790272e+00 1.140016604862826632e+00 2.704497473409972486e-01 2.825886478986173067e+00 6.423149343895541961e+02
1.386795443480835166e+00 2.118151936066764093e-02 3.506363470739998434e+00 1.410642580236843094e-02 1.289195165041485680e+00 9.762569723500795771e-01 1.965688855586225359e-01 2.849153408824805389e+00 2.953174291828391347e+02
1.199037809934203835e+00 6.088318249210144389e-03 2.908848380909019760e+00 3.140050235999555794e-02 1.174643707957038208e+00 7.016322596103629072e-01 2.258761744985255393e-01 2.543216753867527213e+00 5.582068125317281329e+02
1.496838711128110733e+00 1.190437157580527365e-02 3.187937461075731171e+00 2.797421890801070343e-02 1.141012619683485330e+00 2.298942751835243214e+00 4.438771610328888784e-01 2.436002746834185384e+00 5.560083024566462200e+02
1.337006869331333947e+00 2.259451141287848949e-02 3.473947364995109588e+00 1.275120778734447485e-02 1.125099031321892706e+00 8.456450214537568622e-01 1.635998557919167706e-01 2.175002619858927844e+00 1.540915644057300824e+02
1.313457368911221224e+00 2.111054689839099788e-02 3.454755054210391307e+00 1.529271414867460280e-02 1.059664919814517381e+00 1.487233574191529017e+00 1.116428310476042796e-01 2.768123007101736643e+00 2.656912197848597543e+02
1.185805863060084286e+00 5.135979408049840163e-03 2.767552500871336640e+00 2.774510617146032018e-02 1.219063824072772251e+00 2.141768255137229904e+00 2.072654382627689973e-01 3.952299190113490290e+00 6.096901213954857894e+02
1.281082239737025841e-01 8.112807650745953092e-04 2.859704532954848943e+00 1.017233646872097164e-01 9.910764270920926489e-01 7.581607921605226785e-02 2.894999779372926518e-01 4.818412296114779281e+00 5.098542649231281416e+02
9.702665229300624361e-01 1.526726988416176115e-02 3.503352045643328694e+00 2.035616236841322757e-02 1.134111967668218979e+00 1.360406050919928278e+00 1.773611914346897023e-01 3.226863699416592457e+00 4.587901135613092833e+02
7.760362973015020316e-01 9.010792748924320236e-03 3.247618910929241487e+00 2.271056003737017409e-02 1.294204038067793938e+00 1.169603132587770933e+00 1.892518873437567251e-01 2.650604445297248812e+00 2.900911341660506082e+02
1.107528819801593567e+00 2.295431097208518179e-02 3.613161326104427751e+00 1.136603623557844341e-02 1.093032663262879067e+00 1.533262234608676611e+00 1.527092435429326378e-01 2.819304469332108098e+00 2.664687604116809894e+02
1.225321238314445393e+00 1.231730063924087008e-02 3.122154508960911734e+00 1.904706239605348864e-02 1.138887137396686899e+00 8.462427518108370794e-01 8.486580248566343021e-02 3.309715916881298181e+00 2.781571284094313228e+02
1.036111502938282802e+00 1.633585185953023364e-02 3.127133416078724970e+00 1.269683258299222385e-02 1.172298117294820141e+00 9.755010133882440204e-01 1.893652765329259524e-01 3.376962314103701068e+00 2.731138926758193861e+02
4.746527466709933307e-01 4.847263086935883064e-03 2.811638704927672539e+00 1.825649835003302288e-02 1.076794706098664678e+00 1.077832708204484069e+00 2.006903946977683650e-01 3.048211398623626778e+00 7.200444146047606182e+02
1.327783328024965570e+00 1.966473659700674562e-03 2.663502752291196707e+00 3.052794724007496657e-02 1.064712996618098151e+00 7.559922630950340894e-01 2.393628436978657292e-01 3.622267968760512158e+00 5.222254612616636678e+02
1.361162211960363244e+00 1.489412069884547309e-02 3.315946156581137672e+00 2.236708790156037227e-02 1.132511099964438106e+00 1.106120816154655628e+00 4.459820271866052899e-01 3.393367706753537050e+00 6.567779739615414201e+02
3.179182376885241745e-01 4.324219576991292224e-03 2.739510623277331192e+00 1.833842462067012888e-02 1.039038781176432780e+00 1.071750495428430039e+00 2.954245428219117731e-01 3.360694722315153093e+00 6.826897593057805125e+02
5.487910786430050258e-01 4.099501577315865439e-03 2.712033992415663342e+00 2.213499448507031883e-02 1.120913789418125139e+00 1.233189947972414435e+00 2.354014202919191556e-01 2.801561753478080341e+00 7.292639802431002636e+02
1.463816151225116435e+00 7.137166155781285784e-03 3.116908625838499702e+00 3.986244745772564435e-02 1.181539129310413827e+00 3.156608322377176368e+00 9.981621379601632316e-02 1.683290306296674199e+00 5.506184944441541802e+02
6.083726340427282331e-01 1.305028092031542720e-02 3.397479381120354081e+00 1.373080729031393027e-02 1.206337592896529420e+00 1.145772900993990095e+00 2.950585079847712899e-01 2.981955361941331262e+00 7.265240864315691169e+02
1.182178453060094059e+00 1.354077218896423962e-02 3.045276170830887530e+00 1.450725319468724843e-02 1.120664041814251499e+00 1.169885566504577090e+00 1.265043199950793007e-01 3.494077759934027139e+00 7.008442295818424554e+02
1.263355276967788265e+00 6.078811143122968275e-04 2.512883400756988905e+00 3.340442002041982272e-02 1.100623038396123965e+00 1.692806025273607684e+00 1.907482892521445428e-01 4.132552794535530261e+00 6.016107383703598543e+02
1.497261549238067868e+00 2.355251780136151038e-02 3.371222473198948855e+00 1.351912529909707165e-02 1.127805586865645582e+00 1.781135755891667616e+00 6.118253873170451107e-02 3.022644926212873437e-02 5.968779780927386582e+02
1.348264568355145299e+00 2.360926041927240062e-03 2.498261606042257998e+00 2.162930075119937762e-02 9.637183116846163022e-01 1.541872032591283137e+00 5.135563723218012910e-01 2.639829953067160062e+00 5.436675680235453001e+02
1.201453254068789001e+00 3.960640759687230304e-03 2.874478638643611639e+00 3.801028769329795054e-02 1.287354748690995976e+00 -1.196004807073047793e-02 2.576110231681582041e-01 2.858466787167705636e+00 2.708168285770341868e+02
1.410035984028394918e-01 3.855785702199058477e-03 2.743376180059902580e+00 2.675838062912212767e-02 9.894931097583840041e-01 1.212076886117751995e+00 3.929051989032272263e-01 3.294781067823653320e+00 2.814451916921701127e+02
1.442373178651438215e+00 1.701821776080462978e-02 3.004119251380338085e+00 2.272069068958999447e-02 1.035813714137720165e+00 6.555107586840503986e-01 8.448279142748071902e-02 2.810102590468475103e+00 2.791088083634788859e+02
1.327783328024965570e+00 1.966473659700674562e-03 2.663502752291196707e+00 3.052794724007496657e-02 1.064712996618098151e+00 7.559922630950340894e-01 2.393628436978657292e-01 3.622267968760512158e+00 5.222254612616636678e+02
1.392364598316076174e+00 2.885300677371965827e-02 3.923789871548637009e+00 1.209013300556775056e-02 1.200811474218488550e+00 1.865262046415098407e+00 1.840549109627205027e-01 3.218848961457359437e+00 3.084121008374183361e+02
